YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
1988,12,6,-8.13,-18.63,-13.38,1.28,0,58.9,4.36,259.62,5.8,261.06,45.19,-9.26
1988,12,7,-10.12,-19.38,-14.75,1.16,0,58.9,3.84,306.62,5.44,305.62,45.75,-10.45
1988,12,8,-10.59,-20.85,-15.72,1.04,0,59.16,2.98,214.56,3.95,214.62,42.75,-11.6
1988,12,9,-11.94,-21.47,-16.7,0.98,0,59.38,2.77,192.56,3.77,206.5,46.31,-11.67
1988,12,10,-12,-24.1,-18.06,0.73,0,59.64,3.52,273.38,4.52,275,36.62,-13.74
1988,12,11,-10.96,-21.04,-16,0.98,0,59.47,3.88,275.69,5.02,276.81,42.25,-12.04
1988,12,12,-10.94,-22.24,-16.59,0.92,0,59.35,3.12,276.69,3.98,278.19,39.06,-13.27
1988,12,13,-9.63,-19.83,-14.73,1.16,0,59.15,2.02,236.12,2.59,238.62,40.69,-12.6
1988,12,14,-11.13,-21.53,-16.33,0.98,0,59.39,3.3,276.56,4.38,278.06,43.19,-12.91
1988,12,15,-11.09,-20.46,-15.77,1.04,0,59.19,3.06,210.75,3.86,212.19,45.88,-12.6
1988,12,16,-9.17,-14.38,-11.77,1.95,0.12,58.91,4.22,214.12,5.9,215.88,67.06,-9.65
1988,12,17,-11,-20.25,-15.63,1.1,0,59.27,4.87,252.56,6.63,254.44,50.06,-11.64
1988,12,18,-11.85,-17.73,-14.79,1.46,0.01,59.12,3.65,204.62,4.64,205.69,61.69,-12.93
1988,12,19,-10.53,-17.99,-14.27,1.4,0,59.29,4.62,245.75,6.09,247.44,59.31,-11.13
1988,12,20,-9.2,-17.35,-13.27,1.46,0,59.38,3.61,218.69,4.77,220.5,51.56,-10.25
1988,12,21,-9.14,-14.02,-11.58,2.01,0.27,59.06,3.71,223.12,5.02,224.81,70.19,-9.42
1988,12,22,-10.99,-19.27,-15.13,1.22,0,59.1,3.4,225.88,4.58,227.81,55.19,-11.41
1988,12,23,-9.23,-16.16,-12.69,1.65,0,59.06,4.79,221.19,6.48,222.31,58.25,-10.28
1988,12,24,-7.75,-14.48,-11.12,1.95,0.1,59.05,4.39,226.94,5.87,228.19,63.06,-8.14
1988,12,25,-7.38,-16.05,-11.72,1.65,0.06,59.06,5.37,234.06,7.28,235.44,53.25,-8.17
1988,12,26,-7,-11.75,-9.38,2.44,0.07,59.04,5.65,206.19,7.93,207.62,71.12,-7.35
1988,12,27,-7.99,-12.41,-10.2,2.38,0.4,58.82,5.62,233.75,8.1,234.88,71.62,-8.02
1988,12,28,-12.38,-20.06,-16.22,1.1,0,59.18,4.98,265.62,7.08,266.94,52.31,-12.39
1988,12,29,-12.15,-20.57,-16.36,1.04,0,59.26,4.36,268.31,5.88,270,50.38,-12.93
1988,12,30,-12.43,-21.49,-16.95,0.98,0,59.19,2.89,222.69,3.84,224.81,47.62,-13.09
1988,12,31,-9.74,-17.61,-13.67,1.4,0,58.97,4.74,240.38,6.66,241.5,55.81,-10.2
1989,1,1,-11.04,-19.88,-15.45,1.1,0,59.23,3.38,245.69,4.4,247.19,50.12,-11.81
1989,1,2,-10.63,-17.4,-14.01,1.53,0,58.96,3.89,214.81,5.19,215.94,58.31,-11.34
1989,1,3,-10.6,-17.68,-14.14,1.46,0,58.9,2.95,252,3.74,253.19,60.44,-10.85
1989,1,4,-13.04,-19.88,-16.46,1.1,0.03,58.84,3.8,233.88,4.91,235.38,55.94,-13.57
1989,1,5,-13.19,-20.91,-17.05,1.04,0.03,58.65,4.01,236.81,5.26,238.62,52.94,-13.79
1989,1,6,-11.85,-18.56,-15.2,1.28,0.07,58.44,5.2,247.62,7.19,249.31,59.25,-12.5
1989,1,7,-10.24,-18.88,-14.56,1.22,0.04,58.56,5.69,257.19,8.11,258.81,50.19,-10.84
1989,1,8,-8.33,-16.88,-12.6,1.53,0.01,58.66,5.04,224.88,7.29,226.5,52.31,-8.92
1989,1,9,-10.2,-14.79,-12.49,1.89,0.67,58.2,5.05,237.81,7.39,239.06,70.38,-10.53
1989,1,10,-13,-22.63,-17.81,0.85,0.03,58.27,4.31,245.5,5.65,246.12,45.12,-13.1
1989,1,11,-14.84,-19.02,-16.93,1.22,0.42,58.08,2.88,102.81,3.24,103.69,69.44,-14.28
1989,1,12,-16.44,-21.42,-18.93,0.98,0.26,58.34,3.95,89.62,4.31,90.56,63.25,-15.24
1989,1,13,-18.52,-28.26,-23.38,0.49,0,58.76,4.76,267.44,6.14,268.5,43.56,-19.17
1989,1,14,-16.06,-22.2,-19.13,0.98,0.14,58.63,3.48,249.88,4.57,251.69,58.06,-16.92
1989,1,15,-14.6,-21.99,-18.3,0.92,0.01,58.69,4.31,269.88,5.74,270.88,55.69,-15.19
1989,1,16,-13.07,-21.84,-17.45,0.98,0,58.37,4.22,238.75,5.62,240.06,47.69,-14.79
1989,1,17,-12.31,-16.92,-14.61,1.53,0.37,58.27,2.45,283.56,3.06,282.31,69.38,-12.44
1989,1,18,-15.45,-24.09,-19.77,0.73,0,58.48,4.77,265.06,6.29,266.5,52.31,-16.14
1989,1,19,-13.13,-22.49,-17.81,0.92,0,58.31,5.25,247.88,7.18,250.19,46.56,-14.52
1989,1,20,-12.01,-21.52,-16.77,0.98,0,58.34,5.23,264.31,7.09,265.5,46.62,-13.42
1989,1,21,-15.17,-24.09,-19.63,0.73,0,58.92,4.17,292.25,5.42,293.06,45.88,-15.64
1989,1,22,-13.85,-23.81,-18.83,0.79,0,58.74,3.56,234.06,4.55,236.56,42.12,-15.41
1989,1,23,-12.86,-23.2,-18.03,0.79,0,58.52,3.03,266.12,3.88,279.56,41.75,-14.5
1989,1,24,-14.14,-25.17,-19.66,0.67,0,58.6,4.35,261.06,5.59,262.31,38.94,-15.76
1989,1,25,-13.1,-24.47,-18.78,0.73,0,58.68,3.88,265.5,5.05,266.44,37.62,-14.84
1989,1,26,-11.37,-21.2,-16.28,0.98,0,58.69,5.44,253.44,7.5,255,44.62,-12.68
1989,1,27,-11,-21.27,-16.14,0.98,0,58.49,5.69,257.25,8.02,258.5,45,-11.85
1989,1,28,-12.55,-23.53,-18.04,0.79,0,58.53,5.54,260.31,7.83,261.94,40.75,-12.99
1989,1,29,-12.69,-24.17,-18.43,0.73,0,58.7,5.06,253.62,7.07,255.81,38,-13.29
1989,1,30,-10.5,-18.18,-14.34,1.34,0.08,58.87,4.98,276.12,7.05,276.56,54.19,-10.72
1989,1,31,-8.1,-15.92,-12.02,1.65,0.01,58.84,5.9,264.81,8.47,265.75,56.31,-8.54
1989,2,1,-7.81,-16.77,-12.29,1.53,0,58.72,6.13,265.56,8.47,266.69,50.88,-8.12
1989,2,2,-8.46,-20.06,-14.27,1.1,0.01,58.85,4.91,267.31,6.44,268.56,39.88,-9.19
1989,2,3,-8.7,-17.92,-13.31,1.4,0.01,58.77,5.28,262.56,7.04,264.31,48.62,-9.14
1989,2,4,-9.2,-17.08,-13.13,1.53,0.73,58.42,5.62,243.38,7.52,245.25,53.69,-9.98
1989,2,5,-8.32,-14.99,-11.65,1.89,0.46,58.22,4.65,232,6.06,232.94,61.88,-8.81
1989,2,6,-9.1,-16.06,-12.59,1.71,0.34,58.29,4.96,246.19,6.76,247.25,60.81,-9.77
1989,2,7,-9.93,-20.67,-15.3,1.04,0,58.34,6.11,250.06,8.29,251.44,42.88,-10.41
1989,2,8,-9.1,-20.58,-14.84,1.1,0,58.36,6.17,255.25,8.46,256.38,41.62,-9.89
1989,2,9,-9.42,-19.56,-14.49,1.16,0,58.53,5.63,255.19,7.34,256.25,46.88,-10.19
1989,2,10,-10.19,-21.52,-15.86,0.98,0,58.75,3.52,230.75,4.66,229.81,39.81,-9.71
1989,2,11,-10.8,-20.57,-15.68,1.04,0,58.59,4.26,191.69,5.45,192.31,45.38,-10.76
1989,2,12,-10.93,-15.49,-13.21,1.77,0.23,58.42,2.41,233.56,3.25,234.62,70.38,-10.49
1989,2,13,-11.91,-22.63,-17.27,0.92,0.01,58.39,5.9,247,8.05,248.5,46.19,-11.7
1989,2,14,-11.1,-17.4,-14.25,1.46,0.13,57.97,5.68,224.19,7.54,225.5,60.81,-11.12
1989,2,15,-11.16,-19.72,-15.44,1.22,0.28,57.95,4.81,240.88,6.25,241.75,54.94,-10.64
1989,2,16,-10.77,-19.12,-14.95,1.28,0.78,58.06,3.88,242.56,5.24,243.06,52.38,-10.79
1989,2,17,-11.74,-19.72,-15.73,1.16,0.38,58.23,3.7,246.81,5.23,247.44,50.44,-11.87
1989,2,18,-10.77,-19.34,-15.06,1.22,0.17,58.34,6.52,223.69,8.62,224.69,55.06,-10.48
1989,2,19,-8.62,-13.32,-10.97,2.2,0.79,58.24,6.84,211.38,9.29,212.56,70.75,-8.49
1989,2,20,-11.16,-18.63,-14.89,1.4,0.55,58.24,4.64,277.31,6.2,276.5,57.38,-10.87
1989,2,21,-13.21,-19.86,-16.54,1.16,0.13,58.16,5.3,193.25,6.92,194,55.62,-13.81
1989,2,22,-12.88,-19,-15.94,1.22,0.03,58.13,5.99,208.19,7.74,209.31,59.31,-12.44
1989,2,23,-14.45,-22.54,-18.49,0.92,0.08,58.61,6.07,250.69,7.8,251.56,52.88,-14.19
1989,2,24,-14.4,-25.24,-19.82,0.67,0,58.98,5.39,258.38,7.37,260,41.25,-14.63
1989,2,25,-8.76,-17.92,-13.34,1.46,0,58.95,5.09,251.44,6.9,253,47.81,-9.01
1989,2,26,-7.39,-18.06,-12.72,1.34,0,59.16,5.12,257,6.83,258.06,45.31,-8.03
1989,2,27,-6.47,-17.48,-11.98,1.4,0,59.17,5.64,256.19,7.49,257.62,43.12,-7.25
1989,2,28,-5.9,-17.34,-11.62,1.46,0,58.96,7.11,252.81,9.75,254.06,41.56,-5.92
1989,3,1,-3.63,-17.12,-10.38,1.53,0,58.6,7.61,244.25,11.01,245.94,37.56,-3.75
1989,3,2,-4.67,-18.42,-11.54,1.4,0,58.46,8.83,252,12.17,252.88,37.31,-4.44
1989,3,3,-5.31,-18.44,-11.88,1.4,0,58.5,6.65,254.31,8.74,254.12,40.25,-4.9
1989,3,4,-7.12,-19.23,-13.17,1.22,0,58.59,5.14,287.94,6.76,287.75,42.69,-6
1989,3,5,-6.28,-19.59,-12.93,1.16,0,58.49,6.3,256.94,8.1,258.06,35.69,-6.49
1989,3,6,-6.5,-19.42,-12.96,1.16,0,58.54,6.48,262.62,8.49,263.38,37.56,-6.23
1989,3,7,-6.78,-19.69,-13.24,1.16,0,58.84,5.41,275.5,6.82,274.88,36.44,-6.95
1989,3,8,-6.27,-19.39,-12.83,1.22,0.02,58.84,4.87,264,6.2,264.62,35.94,-5.2
1989,3,9,-6.47,-17.9,-12.18,1.46,0.13,58.76,4.09,199.12,5.48,200.25,42,-5.3
1989,3,10,-6.44,-18.15,-12.3,1.34,0,58.75,6.3,258.25,8.84,259.5,40.12,-5.55
1989,3,11,-4.78,-12.71,-8.74,2.32,0.02,58.79,5.32,242.25,7.12,242.88,56.31,-3.67
1989,3,12,-5.21,-9.9,-7.56,2.93,0.24,58.6,4.17,241.38,5.2,241.94,72.88,-4.07
1989,3,13,-5.82,-15.6,-10.71,1.77,0,58.8,5.23,253.31,6.64,253.44,53.38,-4.85
1989,3,14,-5.06,-11.31,-8.18,2.56,0,58.85,4.65,221.31,5.91,222.31,65.88,-4.09
1989,3,15,-4.03,-12.17,-8.1,2.38,0.04,58.79,4.54,217.94,5.69,219,58.94,-2.6
1989,3,16,-4.14,-13.69,-8.92,2.08,0.12,58.71,6.41,217.88,7.93,219.31,49.31,-2.7
1989,3,17,-4.33,-18.72,-11.52,1.4,0,58.88,4.79,266.38,6.3,268.31,38.88,-2.67
1989,3,18,-3.42,-18,-10.71,1.4,0,58.8,5.75,231.75,7.6,247.5,33.25,-2.82
1989,3,19,-2.75,-14.09,-8.42,2.01,0.11,58.87,2.97,167.12,3.99,168.69,42.06,-1.33
1989,3,20,-1.88,-11.92,-6.89,2.5,0,58.86,2.43,240.88,3.33,241.69,50,0.43
1989,3,21,-1.51,-12.46,-6.99,2.38,0.02,58.83,4.73,257.69,5.84,259.06,47.56,0.48
1989,3,22,-1,-12.84,-6.92,2.38,0.37,58.84,3.7,248.69,4.66,250,47.5,1.02
1989,3,23,-0.76,-9.61,-5.19,3.05,0.71,58.5,5.01,242.75,6.21,243.81,56,0.62
1989,3,24,-0.57,-14.38,-7.48,2.08,0.05,58.73,5.23,288.31,6.76,286.38,39.62,0.7
1989,3,25,-1.38,-13.23,-7.31,2.2,0,59.05,3.77,281.25,4.98,280.19,41.25,0.72
1989,3,26,-2.81,-13.49,-8.15,2.14,0,59.22,2.79,139.62,3.57,151.88,42.81,-0.61
1989,3,27,-0.03,-14.05,-7.04,2.01,0,59.3,3.25,260.31,3.93,260.38,35.25,1.3
1989,3,28,-0.21,-8.82,-4.52,3.3,1.52,59.04,2.98,166.56,3.59,177.81,53.56,0.45
1989,3,29,0.62,-8.14,-3.76,3.48,1.19,58.94,3.84,183.81,4.62,198.19,57.75,1.96
1989,3,30,-1.69,-8.62,-5.15,3.3,0.76,58.96,4.03,181.19,5.05,182.56,61,-0.44
1989,3,31,-0.08,-11.52,-5.81,2.62,0.39,58.85,4.32,250.44,6.02,252,48.94,1.86
1989,4,1,-0.68,-7.72,-4.2,3.6,0.73,58.59,3.92,248.94,4.94,250.12,63.62,0.25
1989,4,2,1.08,-10.44,-4.68,2.99,0.31,58.44,3.88,226.12,4.74,226.75,51,2.49
1989,4,3,-0.18,-11.07,-5.63,2.69,0.06,58.65,3.02,232.56,3.71,244,47.31,0.69
1989,4,4,0.47,-14.36,-6.95,2.14,0.03,58.63,5.76,220.94,7.12,222.12,38.06,1.63
1989,4,5,0,-13.86,-6.93,2.2,0.02,58.63,6.48,183.06,7.88,183.88,41.5,1.98
1989,4,6,-1.95,-12.61,-7.28,2.32,0,58.95,2.81,185.06,3.53,185.81,45.88,0.69
1989,4,7,-0.76,-13.52,-7.13,2.2,0.36,58.88,5.46,185.38,6.44,185.44,43.19,1.1
1989,4,8,-2.3,-16.48,-9.38,1.65,0.18,59.19,5.09,233.31,6.16,232.94,34.94,-0.31
1989,4,9,1.31,-13.17,-5.93,2.2,0.02,58.87,5.47,239.56,6.91,241.62,35.44,1.88
1989,4,10,2.11,-9.68,-3.78,3.05,0.03,58.61,7.57,229.44,9.46,231,47.31,3.35
1989,4,11,0.44,-10.68,-5.12,2.93,1.6,58.45,7.12,228.38,8.95,230,50.06,1.64
1989,4,12,-1.56,-13.11,-7.33,2.26,0.2,58.79,3.53,254.56,4.9,254.56,45.88,0.98
1989,4,13,-0.93,-13.09,-7.01,2.26,0.46,58.83,5.23,224.38,6.84,225,45.69,0.83
1989,4,14,-3.59,-16.88,-10.24,1.65,0.06,59.18,6.33,227.31,7.85,227.81,38.62,-1.77
1989,4,15,-1.03,-19.62,-10.32,1.22,0,59.13,5.04,264.88,6.4,265.75,24.31,0.72
1989,4,16,-0.17,-14.6,-7.38,1.95,0.11,58.86,3.71,237.44,4.8,236.56,34,1.75
1989,4,17,0.33,-10.96,-5.31,2.69,0.18,58.87,4.4,230.19,5.62,231.31,44.44,2.15
1989,4,18,1.15,-12.55,-5.7,2.38,0.04,58.96,5.77,238.62,7.5,240,40.69,2.73
1989,4,19,1.62,-14.44,-6.42,2.01,0.01,59.03,5.89,233,7.7,234.5,31.81,2.81
1989,4,20,1.2,-10.3,-4.55,2.93,0.18,59.04,3.72,249.38,4.81,249.06,46.31,4.01
1989,4,21,0.31,-9.38,-4.53,3.05,1.48,58.84,3.2,266.62,4.03,265.25,49.75,3.09
1989,4,22,-4.16,-20.04,-12.1,1.16,0.03,59.12,6.09,277.31,7.24,277.62,29.88,-1.67
1989,4,23,-0.2,-13.77,-6.99,2.14,0.3,58.96,5.41,215.06,6.76,229.75,34.06,0.73
1989,4,24,1.7,-14.35,-6.32,2.08,0.01,59.15,4.22,246.25,5.11,246.06,33.81,3.11
1989,4,25,1.76,-11.46,-4.85,2.62,0.11,59.1,3.42,198.06,4.1,199.31,37.81,3.76
1989,4,26,0.51,-7.96,-3.72,3.48,1.16,58.89,4.09,230.69,5.3,232.88,57.06,2.44
1989,4,27,-0.38,-11.43,-5.91,2.56,1.48,59.1,2.81,227.25,3.48,226.75,46.62,3.98
1989,4,28,-0.74,-9.2,-4.97,3.11,0.71,58.96,3.35,180.88,4.18,182.75,56.44,1.45
1989,4,29,-2.59,-9.38,-5.99,3.05,0.95,58.99,2.84,36.38,3.4,37.56,61.12,-0.13
1989,4,30,-2.77,-12.26,-7.52,2.44,0.21,59.11,4.16,217.56,5.03,217.88,49.75,-1.41
1989,5,1,1.37,-14.85,-6.74,1.95,0,59.09,4.01,254.62,5.15,256.31,32.12,2.63
1989,5,2,4.07,-8.77,-2.35,3.3,0,59.15,2.49,272.19,3.13,274.12,46.25,6
1989,5,3,6.75,-10.42,-1.84,2.81,0,59.21,3.77,254.75,4.63,254.81,31.88,8.24
1989,5,4,6.98,-10.74,-1.88,2.75,0,59.33,3.02,264.75,3.7,265.81,32.12,8.22
1989,5,5,7.87,-6.23,0.83,4.03,0,59.25,4.72,240.81,5.83,241.31,39.94,9
1989,5,6,7.05,-11.85,-2.4,2.62,0,59.27,4.81,240.31,6.03,241.94,32.75,8.37
1989,5,7,5.8,-14.1,-4.15,2.08,0.01,59.28,3.99,243.31,5.22,242.5,28.56,8.42
1989,5,8,6.19,-15.03,-4.42,1.89,0.03,59.08,4.48,199.06,5.63,199.69,25.75,8.19
1989,5,9,4.55,-11.7,-3.58,2.62,3.83,58.86,4.45,175.88,5.41,159.38,34.62,7.59
1989,5,10,4.12,-14.14,-5.01,2.01,0,59.15,3.66,241.62,4.95,244,27.62,6.46
1989,5,11,5.39,-7.48,-1.05,3.72,0.19,59.1,4.3,203.88,5.5,219.56,48.62,7.92
1989,5,12,2.47,-6.16,-1.85,4.03,4.24,59.41,2.09,126.81,2.59,140.88,58.31,5.34
1989,5,13,1.04,-4.61,-1.78,4.52,3.2,59.31,1.6,130.88,2.02,134.56,69.19,3.29
1989,5,14,-0.03,-5.64,-2.84,4.27,2.51,59.03,2.68,186.31,3.5,187.12,68.06,1.17
1989,5,15,-1.52,-12.5,-7.02,2.32,0.06,59.27,2.95,211.62,3.6,211.69,42.81,0.41
1989,5,16,1.25,-11.62,-5.19,2.5,0.17,59.4,1.95,238.88,2.38,249.81,38.38,2.64
1989,5,17,4.51,-10.91,-3.2,2.75,0,59.51,3.54,249.69,4.66,250.75,35.5,6.12
1989,5,18,6.59,-6.58,0.01,3.97,0.57,59.44,3.33,211.31,4.38,210.81,45.69,9.71
1989,5,19,4.36,-4.35,0,4.64,3.12,59.55,2.7,135.06,3.34,133.44,57.44,7.87
1989,5,20,3.23,-2.17,0.53,5.49,11.63,59.33,3.09,176.62,3.87,177.38,70.81,4.96
1989,5,21,1.83,-7.02,-2.6,3.72,1.06,59.61,3.02,194.38,3.71,163.94,54.69,4.48
1989,5,22,4.89,-7.3,-1.2,3.66,0.21,59.52,2.41,189.56,3.1,190.56,45.12,7.3
1989,5,23,6.04,-5.57,0.23,4.33,0.16,59.48,1.12,131.12,1.45,146.38,46.44,9.94
1989,5,24,6.69,-0.27,3.21,6.35,6.89,59.41,2.86,166.12,3.92,169,64.88,9.14
1989,5,25,8.31,0.05,4.18,6.47,5.28,59.27,5.86,216.75,7.58,218.19,64,9.98
1989,5,26,7.37,0.62,4,6.77,7.28,59.28,3.21,218.94,3.77,220,68,10.12
1989,5,27,5.69,-0.34,2.68,6.29,8.99,59.34,2.59,192.25,3.01,192.06,68.94,7.88
1989,5,28,4.66,1.13,2.9,7.02,4.83,59.23,4.3,198,5.67,199.38,80.06,5.12
1989,5,29,5.08,-0.31,2.38,6.29,7.02,59.34,3.83,157.56,4.66,157.81,72,7.33
1989,5,30,3.41,-2.89,0.26,5.13,3.22,59.71,3.24,26.38,4.02,28.38,66.75,5.69
1989,5,31,3.6,-3.22,0.19,5,1.78,59.75,3.95,35.44,4.96,36.56,64.69,5.8
1989,6,1,4.9,-2.85,1.03,5.19,0.68,59.63,2.32,103.19,2.73,103.12,63.25,7.87
1989,6,2,4.1,-4.49,-0.2,4.7,1.6,59.46,4.51,168.12,5.43,168.44,57.38,5.3
1989,6,3,4.96,-12.1,-3.56,2.38,0,59.71,1.21,223.69,1.47,238.69,28.69,6.45
1989,6,4,6.46,-9.84,-1.69,2.93,0,59.43,3.73,190.38,4.85,191.5,32.5,7.67
1989,6,5,5.63,-0.46,2.58,6.29,1.6,59.13,4.95,191.56,6.45,192.62,67.56,7.19
1989,6,6,6.3,-0.39,2.95,6.29,3.82,59.04,4.62,231.62,5.6,232.25,68.12,7.94
1989,6,7,4.61,-1.38,1.62,5.86,6,59.26,2.69,135,3.32,135.81,70.19,6.97
1989,6,8,5.01,-0.88,2.06,6.04,2.87,59.25,2.69,219.06,3.37,217.31,69,7.09
1989,6,9,5.84,-7.08,-0.62,3.78,0.01,59.6,3.45,215.44,4.2,215.75,46.19,6.24
1989,6,10,8.48,-5.94,1.26,4.21,0.06,59.39,5.7,200.5,7.9,201.62,38.88,9.45
1989,6,11,8.62,-0.04,4.29,6.53,2.65,59.31,4.09,228.5,5.72,229.31,60.12,10.26
1989,6,12,9.77,2.24,6.01,7.63,3.41,59.28,4.48,212.75,5.7,214.12,65.12,11.7
1989,6,13,6.82,-0.59,3.12,6.16,10.01,59.5,2.35,122.69,3.05,136.12,64.38,10.18
1989,6,14,7.48,2.19,4.83,7.57,9.98,59.13,4.54,203.31,5.65,204.31,72.69,9.02
1989,6,15,7.05,2.4,4.73,7.69,11.85,59.18,3.74,220.25,4.54,221.25,75.88,9.05
1989,6,16,7.1,2.59,4.84,7.81,1.98,59.17,4.23,218.94,5.04,219.31,76.5,8.6
1989,6,17,9.58,2.34,5.97,7.63,5.55,59.2,3.78,212.62,5.18,213.75,66.06,11.25
1989,6,18,9.71,2.43,6.07,7.69,2.96,59.32,4.25,215.06,5.83,216.25,65.19,10.96
1989,6,19,10.09,2.12,6.11,7.51,2.91,59.35,4.01,219.88,5.34,220.44,62.06,11.2
1989,6,20,9.5,3.56,6.53,8.36,1.42,59.47,3.38,186.56,4.37,187.44,70.62,11.33
1989,6,21,11.59,3.51,7.55,8.24,0.75,59.47,2.84,216.62,3.55,217.69,62.25,12.83
1989,6,22,11.9,2.93,7.42,7.93,1.95,59.52,3.05,208.5,3.9,209.31,57.88,12.67
1989,6,23,11.33,3.52,7.43,8.24,4,59.49,1.63,167.12,2.07,167.31,62.69,12.69
1989,6,24,10.28,3.81,7.05,8.48,1.95,59.44,2.07,208.5,2.45,208.19,67.94,12.89
1989,6,25,9.91,4.65,7.28,8.97,4.56,59.36,2.09,217.12,2.59,231.69,72.81,11.83
1989,6,26,7.38,0.96,4.17,6.9,3.13,59.61,3.03,196.25,3.92,182,67.38,9.87
1989,6,27,6.19,0.35,3.27,6.59,1.13,59.71,3.03,53,3.95,54.5,69.12,8.58
1989,6,28,6.58,1.3,3.94,7.08,2.27,59.52,2.99,64.25,3.45,66.19,72.44,9.08
1989,6,29,6.77,1.39,4.08,7.14,1.87,59.32,2.59,146.69,3.48,147.62,71.75,9.12
1989,6,30,6.17,0.73,3.44,6.77,4.27,59.24,2.93,100.75,3.73,101.75,71.69,7.98
1989,7,1,8.15,2.26,5.2,7.63,1.82,59.18,2.37,232.69,3.1,233.75,71.31,10.06
1989,7,2,8.9,2.9,5.9,7.93,4.61,59.25,2.9,195.44,3.73,197,70.44,10.4
1989,7,3,10.05,2.86,6.45,7.93,0.61,59.27,3.71,210.88,4.96,212.81,66.38,11.51
1989,7,4,9.08,3.81,6.44,8.42,3.61,59.41,2.38,191.81,3.23,192.94,72,9.87
1989,7,5,10.58,4.11,7.34,8.61,3.42,59.53,1.84,200.31,2.45,203.75,68.25,11.73
1989,7,6,10.93,4.65,7.79,8.97,10.99,59.59,2.19,196.31,2.87,199.19,68.88,11.98
1989,7,7,10.9,5.26,8.08,9.34,0.69,59.54,1.55,199.25,2.14,197.25,71,11.99
1989,7,8,9.89,5.4,7.64,9.46,7.21,59.53,3.28,176.75,4.69,177.94,76,10.61
1989,7,9,9.09,4.08,6.58,8.61,20.65,59.56,1.8,144.31,2.26,130.69,74.31,11.28
1989,7,10,5.4,-1.81,1.79,5.62,2.1,59.74,3.94,288,4.93,287.88,63.12,6.29
1989,7,11,3.81,-3.35,0.23,5,1.19,59.84,2.14,153.69,2.8,152.44,64.19,5.53
1989,7,12,6.51,-2.41,2.05,5.37,0.05,59.71,1.9,194.88,2.34,195.25,57.94,7.4
1989,7,13,8.62,-0.81,3.9,6.1,0.21,59.55,3.09,200,3.98,202.19,54,8.86
1989,7,14,7.92,2.32,5.12,7.63,2.88,59.58,3.97,187.31,4.94,187.81,70.88,8.83
1989,7,15,8.62,3.83,6.23,8.48,4.18,59.49,3.98,209.06,5.11,210.69,74.94,9.75
1989,7,16,10.12,4.38,7.25,8.79,1.4,59.48,2.2,204.06,2.95,204.44,71,11.4
1989,7,17,11.14,5.4,8.27,9.46,5.26,59.49,1.51,139.31,1.93,140,71,12.15
1989,7,18,9.51,4.98,7.24,9.16,1.08,59.6,2.88,56.62,3.57,58.81,76,10.94
1989,7,19,11.48,5.55,8.52,9.52,0.77,59.57,2.83,173.62,3.69,174.5,70.44,12.49
1989,7,20,11.71,3.12,7.41,8.06,0.39,59.57,3.76,191.31,4.98,192.69,61.56,12.41
1989,7,21,12.61,4.36,8.48,8.73,0.76,59.69,2.91,189.75,3.84,191.38,62,13.55
1989,7,22,12.41,5.31,8.87,9.34,2.91,59.72,1.85,156.56,2.28,157.56,64.25,12.74
1989,7,23,11.61,6.62,9.12,10.25,10.18,59.72,1.22,154.31,1.62,153.81,73.44,12.44
1989,7,24,12.03,6.77,9.4,10.38,4.07,59.71,2.11,159,2.71,159.56,72.75,12.89
1989,7,25,11.41,6.63,9.02,10.25,7.59,59.66,1.98,139.38,2.71,139,75.12,12.26
1989,7,26,10.32,3.87,7.09,8.48,0.66,59.56,3.46,13.5,4.92,13.38,68.62,11.47
1989,7,27,5.83,-1.67,2.08,5.68,2.95,59.61,3.88,199.5,5.09,199,62.38,6.73
1989,7,28,5.12,-4.51,0.31,4.52,0.18,59.81,2.23,48.62,2.82,48,55.62,6.37
1989,7,29,7.46,-5.3,1.08,4.27,0,59.74,1.62,79.12,2.02,78.88,43.12,7.62
1989,7,30,9.56,-4.79,2.39,4.46,0,59.5,1.09,166.81,1.4,166,37.5,9.35
1989,7,31,9.73,-2.37,3.68,5.43,0.01,59.26,2.17,193.44,2.73,194,45.75,10.18
1989,8,1,9.63,0.01,4.82,6.47,0,59.33,3.16,173.12,4.19,173,55.44,10.59
1989,8,2,10.33,1.69,6.01,7.26,0.15,59.55,3.12,178.06,4.21,178.94,59.5,11.4
1989,8,3,10.04,2.33,6.19,7.63,4.38,59.57,3.02,181,3.94,182.06,64.12,11.87
1989,8,4,9.26,2.47,5.87,7.69,7.32,59.47,2.25,177.12,2.84,177,66.25,10.04
1989,8,5,8.94,3.86,6.4,8.48,2.39,59.46,2.06,171.94,2.54,172.75,73.56,10.33
1989,8,6,8.75,3.75,6.25,8.42,3.67,59.49,2.95,151.12,3.93,152.94,75,10.53
1989,8,7,9.56,3.27,6.42,8.12,1.11,59.57,2.58,80.56,3.53,81.69,69.31,11.41
1989,8,8,9.73,3.87,6.8,8.48,6.53,59.57,3.04,153.94,4.19,155.06,70.25,10.8
1989,8,9,8.73,4.53,6.63,8.85,6.96,59.6,3.36,181.56,4.61,181.56,77.5,9.4
